trial_order,participant_ID,stim_id,condition,freq_category,word,subtlex_log10freq,stim_duration,start_time,end_time,key,reaction_time,accuracy,age,sex
96,11,108,nw,NW,geslonden,0.0,0.7017006802721089,270.6406500999583,272.0552820999874,m,1.414632000029087,1,28,female
97,11,175,nw,NW,nergen,0.0,0.5445804988662132,273.6061830999679,274.4775946000009,z,0.8714115000329912,0,28,female
98,11,167,nw,NW,pectars,0.0,0.6901814058956917,276.02218259999063,277.27213389996905,m,1.24995129997842,1,28,female
99,11,23,rw,LF,strotten,0.6021,0.5194104308390023,278.82147039996926,280.2181686999975,m,1.3966983000282198,0,28,female
100,11,98,rw,HF,had,4.9643,0.4442176870748299,281.77077399997506,282.65666609996697,z,0.8858920999919064,1,28,female
101,11,36,rw,LF,metrum,0.7782,0.5541950113378685,284.202770999982,285.33795600000303,m,1.1351850000210106,0,28,female
102,11,188,nw,NW,klaam,0.0,0.4651700680272109,286.88518359995214,288.4565975999576,z,1.5714140000054613,0,28,female
103,11,9,rw,LF,reigers,0.301,0.7401587301587301,290.00082309998106,291.03335280000465,z,1.0325297000235878,1,28,female
104,11,135,nw,NW,vlorken,0.0,0.5808390022675737,292.5833156000008,293.96632969996426,m,1.383014099963475,1,28,female
105,11,39,rw,LF,sjalot,0.7782,0.5982312925170068,295.51557669998147,296.9393716999912,z,1.4237950000097044,1,28,female
106,11,34,rw,LF,gonsde,0.7782,0.6049886621315193,298.4817126999842,299.8902203000034,z,1.4085076000192205,1,28,female
107,11,156,nw,NW,loedsels,0.0,0.7686848072562358,301.43034500000067,302.768074099964,m,1.337729099963326,1,28,female
108,11,165,nw,NW,tombel,0.0,0.4472108843537415,304.31262459995924,305.3649764999864,z,1.0523519000271335,0,28,female
109,11,20,rw,LF,schoffels,0.6021,0.7928571428571428,306.9117694000015,308.8376378999674,z,1.9258684999658728,1,28,female
110,11,142,nw,NW,gardien,0.0,0.5500680272108843,310.3777343999827,311.3922161999508,z,1.0144817999680529,0,28,female
111,11,123,nw,NW,kiemeten,0.0,0.6588888888888889,312.9434493999579,314.0912752999575,m,1.1478258999995887,1,28,female
112,11,111,nw,NW,kormel,0.0,0.4885487528344671,315.64216609997675,316.6999426999828,m,1.0577766000060365,1,28,female
113,11,144,nw,NW,ant,0.0,0.4819501133786848,318.24125159997493,319.41315320000285,z,1.1719016000279223,0,28,female
114,11,100,rw,HF,kom,5.0578,0.2878458049886621,320.9571514999843,321.86850270000286,z,0.9113512000185438,1,28,female
115,11,194,nw,NW,pruit,0.0,0.6024716553287982,323.40619809995405,324.5406412999728,z,1.1344432000187226,0,28,female
116,11,56,rw,HF,hard,3.8435,0.4832879818594104,326.08853989996715,326.9701214999659,z,0.8815815999987535,1,28,female
117,11,127,nw,NW,sluinen,0.0,0.6306575963718821,328.5210804999806,329.62620729999617,m,1.1051268000155687,1,28,female
118,11,7,rw,LF,rafel,0.301,0.574421768707483,331.17033519997494,332.31834369996795,m,1.1480084999930114,0,28,female
119,11,125,nw,NW,kabrieken,0.0,0.5446258503401361,333.86933709995355,335.2442939999746,z,1.3749569000210613,0,28,female
120,11,55,rw,HF,recht,3.8432,0.5463718820861678,336.78502129996195,337.72992889996385,m,0.9449076000018976,0,28,female
121,11,117,nw,NW,groeken,0.0,0.4692290249433106,339.26756379997823,341.1069534999551,z,1.8393896999768915,0,28,female
122,11,174,nw,NW,bluurde,0.0,0.4874149659863945,342.64969989995006,343.7538714999682,m,1.1041716000181625,1,28,female
123,11,24,rw,LF,wrongel,0.6021,0.5386848072562358,345.2998228999786,346.2757152999984,m,0.9758924000198022,0,28,female
124,11,30,rw,LF,oker,0.699,0.3913151927437642,347.814602999948,348.80446979997214,z,0.9898668000241742,1,28,female
125,11,67,rw,HF,plaats,3.97,0.6054195011337868,350.34720049996395,351.5246268999763,z,1.177426400012337,1,28,female
126,11,160,nw,NW,jaat,0.0,0.6258956916099774,353.0629395999713,354.30901839997387,m,1.2460788000025786,1,28,female
127,11,173,nw,NW,klaap,0.0,0.5418140589569161,355.8457123999833,356.76963870000327,m,0.9239263000199572,1,28,female
128,11,147,nw,NW,kuukt,0.0,0.4436734693877551,358.31107759999577,359.3616440999904,m,1.050566499994602,1,28,female
129,11,198,nw,NW,snarpen,0.0,0.6049886621315193,360.9101932999911,362.1482017999515,m,1.238008499960415,1,28,female
130,11,70,rw,HF,juist,4.0152,0.5870521541950113,363.6927015999681,364.4753453999874,z,0.7826438000192866,1,28,female
131,11,182,nw,NW,hormen,0.0,0.3752380952380952,366.02532319998136,367.1022266999935,m,1.076903500012122,1,28,female
132,11,162,nw,NW,gebeikt,0.0,0.8473469387755102,368.64097670000046,369.6229115999886,z,0.9819348999881186,0,28,female
133,11,184,nw,NW,rieve,0.0,0.4558049886621315,371.173611999955,372.9617611999856,m,1.7881492000306023,1,28,female
134,11,16,rw,LF,snert,0.4771,0.6224489795918368,374.5054039999959,376.525472099951,z,2.020068099955097,1,28,female
135,11,185,nw,NW,drintels,0.0,0.7725396825396825,378.0712535000057,379.901790199976,m,1.8305366999702528,1,28,female
136,11,114,nw,NW,gesmalpt,0.0,0.8913605442176871,381.4538115999894,382.75527889997466,m,1.3014672999852337,1,28,female
137,11,59,rw,HF,redden,3.8783,0.3632426303854875,384.302731499949,385.2207563999691,z,0.9180249000201002,1,28,female
138,11,151,nw,NW,plirken,0.0,0.5466893424036281,386.7682089000009,387.7363497999613,m,0.9681408999604172,1,28,female
139,11,134,nw,NW,vrijk,0.0,0.6648299319727892,389.2841075999895,391.4715503999614,m,2.1874427999719046,1,28,female
140,11,115,nw,NW,liek,0.0,0.4517687074829932,393.0161282999906,394.9692303999909,z,1.953102100000251,0,28,female
141,11,200,nw,NW,fankel,0.0,0.5785260770975057,396.5150684999535,397.6363166999654,m,1.1212482000119053,1,28,female
142,11,15,rw,LF,karpers,0.4771,0.6831292517006803,399.1805580999935,401.0794220999815,z,1.8988639999879524,1,28,female
143,11,168,nw,NW,stiraal,0.0,0.770045351473923,402.62950889999047,404.5179594999645,m,1.888450599974021,1,28,female
144,11,77,rw,HF,hen,4.158,0.3445124716553288,406.0617218999541,407.09695959999226,z,1.035237700038124,1,28,female
145,11,31,rw,LF,porde,0.699,0.3671201814058957,408.6441863999935,410.1187310999958,z,1.4745447000022978,1,28,female
146,11,62,rw,HF,gaf,3.923,0.5007256235827664,411.659775899956,412.7144306999981,z,1.0546548000420444,1,28,female
147,11,44,rw,LF,stram,0.8451,0.5876190476190476,414.2590416999883,415.4408042999567,z,1.1817625999683514,1,28,female
148,11,138,nw,NW,glaf,0.0,0.5436281179138323,416.99138939997647,418.4312425999669,m,1.4398531999904662,1,28,female
149,11,140,nw,NW,murselein,0.0,0.7366666666666667,419.97429260000354,421.59227999998257,z,1.6179873999790289,0,28,female
150,11,91,rw,HF,hele,4.4246,0.4885714285714285,423.1393102000002,424.2460419999552,z,1.106731799955014,1,28,female
151,11,60,rw,HF,vallen,3.8985,0.3511791383219955,425.7884655999951,426.64868889999343,z,0.8602232999983244,1,28,female
152,11,25,rw,LF,ambten,0.699,0.3910430839002267,428.1876113999752,429.9719299999997,z,1.7843186000245623,1,28,female
153,11,13,rw,LF,gevels,0.4771,0.8220181405895691,431.51990259997547,432.6001342999516,z,1.0802316999761388,1,28,female
154,11,12,rw,LF,barse,0.4771,0.5087755102040816,434.1522433999926,435.3277924999711,z,1.1755490999785252,1,28,female
155,11,124,nw,NW,vebras,0.0,0.8917233560090703,436.8678492999752,438.23414049996063,m,1.366291199985426,1,28,female
156,11,99,rw,HF,bij,5.0328,0.3325170068027211,439.7836577999988,440.78932779998286,z,1.005669999984093,1,28,female
157,11,75,rw,HF,vroeg,4.1163,0.5487074829931973,442.33295319997706,443.5528489999706,z,1.2198957999935374,1,28,female
158,11,14,rw,LF,juffen,0.4771,0.4445124716553288,445.0985754999565,446.2392201999901,z,1.1406447000335902,1,28,female
159,11,69,rw,HF,sta,4.0123,0.4588888888888889,447.7807772999513,448.8021265999996,z,1.021349300048314,1,28,female
160,11,90,rw,HF,wist,4.4149,0.5760997732426304,450.3468865999602,451.3820943000028,z,1.0352077000425195,1,28,female
161,11,154,nw,NW,gefaapt,0.0,0.8487528344671201,452.92968399997335,454.2298707999871,m,1.300186800013762,1,28,female
162,11,83,rw,HF,vraag,4.281,0.615827664399093,455.7782013999531,456.7467250999762,z,0.96852370002307,1,28,female
163,11,29,rw,LF,lanen,0.699,0.5240136054421769,458.2941785999574,459.3640178999631,m,1.0698393000056967,0,28,female
164,11,33,rw,LF,woei,0.699,0.3439455782312925,460.909696799994,461.885232599976,m,0.9755357999820262,0,28,female
165,11,199,nw,NW,spodiel,0.0,0.7211791383219954,463.4256851999671,464.6257678999682,m,1.200082700001076,1,28,female
166,11,112,nw,NW,breent,0.0,0.6899546485260771,466.1749343999545,467.256154499948,m,1.0812200999935158,1,28,female
167,11,74,rw,HF,help,4.0879,0.4439455782312925,468.8072732999572,469.5663231999497,z,0.759049899992533,1,28,female
168,11,181,nw,NW,herken,0.0,0.5039455782312925,471.1064660999691,471.82439069997054,z,0.7179246000014246,0,28,female
169,11,61,rw,HF,los,3.9075,0.5018140589569161,473.37219109997386,474.0966084999964,z,0.724417400022503,1,28,female
170,11,141,nw,NW,kimensie,0.0,0.666984126984127,475.63872759998776,476.900286899996,z,1.26155930000823,0,28,female
171,11,85,rw,HF,zag,4.3048,0.4990476190476191,478.4373473000014,479.6220057999599,z,1.1846584999584593,1,28,female
172,11,120,nw,NW,verke,0.0,0.5179818594104308,481.1697720999946,482.8893220999744,m,1.7195499999797903,1,28,female
173,11,3,rw,LF,imams,0.301,0.653968253968254,484.4354392999667,485.3539152999874,z,0.918476000020746,1,28,female
174,11,153,nw,NW,entel,0.0,0.5228344671201814,486.90121499996167,488.0223413999775,m,1.1211264000157826,1,28,female
175,11,105,nw,NW,jugen,0.0,0.5052607709750567,489.5675058999914,490.6798775999923,m,1.1123717000009492,1,28,female
176,11,161,nw,NW,gietsen,0.0,0.515827664399093,492.2160994999576,493.30542210000567,m,1.0893226000480354,1,28,female
177,11,87,rw,HF,ging,4.3434,0.396734693877551,494.848804499954,495.8173735999735,m,0.968569100019522,0,28,female
178,11,196,nw,NW,rokan,0.0,0.6312244897959184,497.364431999973,498.3305862999987,z,0.9661543000256644,0,28,female
179,11,52,rw,HF,hield,3.8191,0.5931292517006803,499.8801602000021,501.0621023999993,z,1.1819421999971382,1,28,female
180,11,48,rw,LF,balkons,0.9542,0.7699773242630386,502.6128285999876,503.77886409999337,z,1.166035500005819,1,28,female
181,11,21,rw,LF,schuiten,0.6021,0.6056009070294784,505.3280305999797,507.0416835999931,z,1.7136530000134371,1,28,female
182,11,164,nw,NW,snoen,0.0,0.490702947845805,508.594129199977,509.5438344999566,m,0.9497052999795416,1,28,female
183,11,88,rw,HF,werd,4.3552,0.4824263038548753,511.0933056999929,512.0366324999486,m,0.9433267999556848,0,28,female
184,11,8,rw,LF,ratels,0.301,0.8842857142857142,513.5757326000021,515.2648649999755,m,1.6891323999734595,0,28,female
185,11,163,nw,NW,plond,0.0,0.5671655328798186,516.8077941999654,519.577481299988,m,2.7696871000225656,1,28,female
186,11,150,nw,NW,knaarde,0.0,0.5770975056689343,521.1230188999907,522.4072003999609,z,1.2841814999701455,0,28,female
187,11,65,rw,HF,zoek,3.9398,0.4944671201814059,523.9557306999923,524.972109299968,z,1.0163785999757238,1,28,female
188,11,10,rw,LF,sikkels,0.301,0.7240136054421769,526.5211903000018,527.8831718000001,m,1.3619814999983646,0,28,female
189,11,63,rw,HF,begin,3.9267,0.4794784580498866,529.4202073999913,530.2544517999631,z,0.8342443999717943,1,28,female
190,11,132,nw,NW,fradingo,0.0,0.7437868480725623,531.8022973999614,534.3111284999759,m,2.508831100014504,1,28,female
191,11,187,nw,NW,gevupt,0.0,0.6875963718820862,535.8511874999967,537.1833234999795,m,1.332135999982711,1,28,female
192,11,49,rw,LF,bonkte,0.9542,0.4835600907029478,538.7337977999705,539.7272446999559,m,0.9934468999854288,0,28,female
193,11,71,rw,HF,ogen,4.0572,0.4824036281179138,541.2663213000051,542.0393735999824,z,0.7730522999772802,1,28,female
194,11,110,nw,NW,women,0.0,0.4578684807256236,543.5820705999504,544.6807237999747,m,1.0986532000242732,1,28,female
195,11,143,nw,NW,rakot,0.0,0.6866439909297052,546.2311575000058,547.3049259999534,m,1.0737684999476187,1,28,female
196,11,35,rw,LF,margriet,0.7782,0.6709297052154195,548.8470018999651,549.7274940999923,z,0.88049220002722,1,28,female
197,11,66,rw,HF,wakker,3.9448,0.4293424036281179,551.2792856000015,552.0801899999497,z,0.8009043999481946,1,28,female
198,11,93,rw,HF,dacht,4.5313,0.4514512471655328,553.628407399985,554.5375307999784,z,0.9091233999934047,1,28,female
199,11,26,rw,LF,beitels,0.699,0.7305895691609977,556.0777414999902,557.4237857999979,m,1.346044300007634,0,28,female
0,12,92,rw,HF,moeder,4.4554,0.4240362811791383,6.796507400053088,7.701115600008052,z,0.9046081999549642,1,32,male
1,12,30,rw,LF,oker,0.699,0.3913151927437642,9.245581299997866,10.180511000042316,z,0.9349297000444494,1,32,male
2,12,23,rw,LF,strotten,0.6021,0.5194104308390023,11.728150300041309,12.85361610003747,m,1.1254657999961637,0,32,male
3,12,183,nw,NW,zuun,0.0,0.4292517006802721,14.393875600013416,15.43433440005174,z,1.0404588000383228,0,32,male
4,12,110,nw,NW,women,0.0,0.4578684807256236,16.976426900015213,18.22895190003328,m,1.2525250000180677,1,32,male
5,12,2,rw,LF,hese,0.301,0.5392290249433107,19.77613630000269,21.065571400045883,m,1.2894351000431925,0,32,male
6,12,19,rw,LF,etui,0.6021,0.4205895691609977,22.607511700014584,23.398645400011446,z,0.7911336999968626,1,32,male
7,12,116,nw,NW,plenk,0.0,0.4568707482993197,24.940277500019874,25.793885799997952,m,0.8536082999780774,1,32,male
8,12,197,nw,NW,zerder,0.0,0.5083673469387755,27.339274700032547,28.459025800053496,m,1.1197511000209488,1,32,male
9,12,76,rw,HF,wachten,4.1516,0.4697052154195011,30.00558130000718,30.819448000052944,z,0.8138667000457644,1,32,male
10,12,67,rw,HF,plaats,3.97,0.6054195011337868,32.37093340000138,33.4793689000071,z,1.1084355000057258,1,32,male
11,12,57,rw,HF,reden,3.8548,0.4158049886621315,35.020093800034374,35.75014550000196,z,0.7300516999675892,1,32,male
12,12,120,nw,NW,verke,0.0,0.5179818594104308,37.28646040003514,38.265838400053326,z,0.9793780000181868,0,32,male
13,12,87,rw,HF,ging,4.3434,0.396734693877551,39.80229580000741,40.91618170001311,z,1.1138859000056982,1,32,male
14,12,74,rw,HF,help,4.0879,0.4439455782312925,42.467565099999774,43.30972990003647,z,0.8421648000366986,1,32,male
15,12,130,nw,NW,bralat,0.0,0.6841950113378685,44.85040080000181,45.85157890000846,m,1.0011781000066549,1,32,male
16,12,73,rw,HF,gemaakt,4.0844,0.8008390022675737,47.399276600044686,48.286079800047446,z,0.8868032000027597,1,32,male
17,12,136,nw,NW,kumus,0.0,0.5232653061224489,49.83181830000831,50.8410546000232,z,1.0092363000148907,0,32,male
18,12,99,rw,HF,bij,5.0328,0.3325170068027211,52.38108360004844,53.1780886000488,z,0.7970050000003539,1,32,male
19,12,161,nw,NW,gietsen,0.0,0.515827664399093,54.73036000004504,56.060717400047,m,1.330357400001958,1,32,male
20,12,166,nw,NW,mijk,0.0,0.5443537414965987,57.61294150003232,59.3025732000242,m,1.689631699991878,1,32,male
21,12,46,rw,LF,lijsters,0.9031,0.7591836734693878,60.84479260002263,61.97143440000946,z,1.126641799986828,1,32,male
22,12,34,rw,LF,gonsde,0.7782,0.6049886621315193,63.51054490002571,64.50018440000713,z,0.989639499981422,1,32,male
23,12,128,nw,NW,kandola,0.0,0.5002040816326531,66.04303250001976,67.06578390003415,z,1.0227514000143856,0,32,male
24,12,108,nw,NW,geslonden,0.0,0.7017006802721089,68.60927210003138,70.06005060003372,m,1.4507785000023432,1,32,male
25,12,88,rw,HF,werd,4.3552,0.4824263038548753,71.60777980001876,72.87688670004718,m,1.2691069000284187,0,32,male
26,12,103,nw,NW,brum,0.0,0.3432879818594104,74.42408600001363,75.4388220999972,m,1.0147360999835655,1,32,male
27,12,24,rw,LF,wrongel,0.6021,0.5386848072562358,76.98951430001762,78.07594920002157,m,1.086434900003951,0,32,male
28,12,96,rw,HF,zit,4.666,0.4542176870748299,79.6217574000475,81.14333920000354,z,1.5215817999560386,1,32,male
29,12,173,nw,NW,klaap,0.0,0.5418140589569161,82.68746909999754,84.35128860000987,m,1.6638195000123233,1,32,male
30,12,100,rw,HF,kom,5.0578,0.2878458049886621,85.90295420004986,86.81379690003814,z,0.9108426999882796,1,32,male
31,12,80,rw,HF,eigen,4.1922,0.4820181405895691,88.35211650002748,89.21915950003313,z,0.8670430000056513,1,32,male
32,12,17,rw,LF,clusters,0.6021,0.7289342403628117,90.76798160001636,91.74241980002262,z,0.9744382000062616,1,32,male
33,12,72,rw,HF,lekker,4.082,0.3890249433106576,93.28373020002618,93.96212760003982,z,0.6783974000136368,1,32,male
34,12,64,rw,HF,bezig,3.934,0.6209523809523809,95.49970159999792,96.35335310001392,z,0.8536515000159852,1,32,male
35,12,165,nw,NW,tombel,0.0,0.4472108843537415,97.89926710003056,98.58721730002436,z,0.6879501999937929,0,32,male
36,12,36,rw,LF,metrum,0.7782,0.5541950113378685,100.13137950003149,101.0548764000414,z,0.9234969000099228,1,32,male
37,12,190,nw,NW,ploe,0.0,0.233922902494331,102.5976599000278,103.36213860003043,m,0.7644787000026554,1,32,male
38,12,81,rw,HF,krijg,4.214,0.5826757369614513,104.91366450005444,105.81597120000517,m,0.9023066999507136,0,32,male
39,12,185,nw,NW,drintels,0.0,0.7725396825396825,107.36295830004384,108.48732650000602,m,1.1243681999621913,1,32,male
40,12,177,nw,NW,rons,0.0,0.5964625850340136,110.0281765999971,111.4897255000542,m,1.461548900057096,1,32,male
41,12,107,nw,NW,gals,0.0,0.6466213151927438,113.02696710004238,114.93135510000866,m,1.904387999966275,1,32,male
42,12,8,rw,LF,ratels,0.301,0.8842857142857142,116.47653189999984,117.57069600000978,z,1.094164100009948,1,32,male
43,12,118,nw,NW,prookt,0.0,0.6648299319727892,119.10849569999846,120.11577740003122,m,1.0072817000327632,1,32,male
44,12,189,nw,NW,trorg,0.0,0.5636507936507936,121.65759200003232,122.56249890004985,m,0.9049069000175224,1,32,male
45,12,82,rw,HF,morgen,4.2678,0.4886621315192744,124.10670500004198,124.87275999999838,z,0.7660549999563955,1,32,male
46,12,135,nw,NW,vlorken,0.0,0.5808390022675737,126.4226196000236,127.63265070004854,m,1.2100311000249349,1,32,male
47,12,47,rw,LF,venkel,0.9031,0.5343537414965986,129.17165240005124,130.02615640003933,z,0.8545039999880828,1,32,male
48,12,147,nw,NW,kuukt,0.0,0.4436734693877551,131.57095150003445,132.35949820000678,m,0.7885466999723576,1,32,male
49,12,28,rw,LF,klavier,0.699,0.6192970521541951,133.90353920002235,134.74378610000713,z,0.840246899984777,1,32,male
50,12,44,rw,LF,stram,0.8451,0.5876190476190476,136.28649950004183,137.37514330004342,z,1.0886438000015914,1,32,male
